side,symbol,direction,ts,event_type,policy_id
missing_in_runtime,QQQ,long,2024-09-18T14:15:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2024-10-23T14:11:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2025-03-14T14:05:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-01T14:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-07-07T14:10:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-07-07T14:12:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-07-08T13:51:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2022-02-08T15:06:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2022-03-01T15:15:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2022-03-09T14:57:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2022-04-26T14:07:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-01T13:59:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-02T14:06:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-09T13:57:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-07-07T14:10:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-07-07T14:12:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-09-14T14:06:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-10-06T14:07:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-12-09T15:01:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-01T13:59:00+00:00,entry,partial_retrace_50
missing_in_runtime,QQQ,long,2021-06-01T14:00:00+00:00,entry,partial_retrace_50
missing_in_runtime,QQQ,long,2021-06-02T14:06:00+00:00,entry,partial_retrace_50
missing_in_runtime,QQQ,long,2021-06-09T13:56:00+00:00,entry,partial_retrace_50
missing_in_runtime,QQQ,long,2021-06-09T13:57:00+00:00,entry,partial_retrace_50
missing_in_runtime,QQQ,long,2021-06-18T13:56:00+00:00,entry,partial_retrace_50
missing_in_runtime,QQQ,long,2021-06-30T14:02:00+00:00,entry,partial_retrace_50
missing_in_runtime,QQQ,long,2021-07-07T14:10:00+00:00,entry,partial_retrace_50
missing_in_runtime,QQQ,long,2021-12-15T15:03:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2022-05-23T14:15:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2022-10-11T14:14:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2023-09-21T14:07:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2023-12-07T15:05:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2024-01-17T15:06:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2024-02-15T15:10:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2025-02-20T15:15:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-09T13:56:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-09T13:57:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-07-12T13:44:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-09-14T14:06:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-10-06T14:07:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2022-02-08T15:06:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2022-04-01T13:58:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2022-05-04T14:11:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-07-08T13:51:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2022-09-13T14:06:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-30T14:02:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-07-08T13:51:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-10-06T14:07:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-10-22T13:54:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-11-01T14:09:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-12-09T15:01:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2022-01-07T15:13:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2022-01-21T14:46:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-01T13:59:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-01T14:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2022-05-04T14:11:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2022-05-31T14:14:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2023-10-04T14:13:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2024-05-07T13:55:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2024-12-05T15:01:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2025-04-28T14:04:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-01T13:59:00+00:00,entry,fixed_2r
missing_in_runtime,QQQ,long,2021-06-01T14:00:00+00:00,entry,fixed_2r
missing_in_runtime,QQQ,long,2021-06-02T14:06:00+00:00,entry,fixed_2r
missing_in_runtime,QQQ,long,2021-06-09T13:56:00+00:00,entry,fixed_2r
missing_in_runtime,QQQ,long,2021-06-09T13:57:00+00:00,entry,fixed_2r
missing_in_runtime,QQQ,long,2021-06-18T13:56:00+00:00,entry,fixed_2r
missing_in_runtime,QQQ,long,2021-06-30T14:02:00+00:00,entry,fixed_2r
missing_in_runtime,QQQ,long,2021-07-07T14:10:00+00:00,entry,fixed_2r
missing_in_runtime,QQQ,long,2021-06-18T13:56:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-12-09T15:01:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2022-02-08T15:06:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2022-04-01T13:58:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2022-08-26T13:54:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2022-12-05T15:06:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2022-12-13T15:11:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2023-02-07T15:05:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-12-22T15:10:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2023-11-22T14:59:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2024-01-11T14:55:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2024-12-17T15:06:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2024-12-23T14:54:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2025-01-16T14:51:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2025-01-16T14:52:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2025-08-12T13:54:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-09T13:56:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-09T13:57:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-07-12T13:44:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-09-14T14:06:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-10-06T14:07:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2022-02-08T15:06:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2022-04-01T13:58:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2022-05-04T14:11:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-01T13:59:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-01T14:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-02T14:06:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-09T13:56:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-09T13:57:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-18T13:56:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-07-07T14:10:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-07-07T14:11:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-01T13:59:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-01T14:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-02T14:06:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-09T13:56:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-09T13:57:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-18T13:56:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-30T14:02:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-07-07T14:10:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-01T13:59:00+00:00,entry,market_pulse_flip
missing_in_runtime,QQQ,long,2021-06-01T14:00:00+00:00,entry,market_pulse_flip
missing_in_runtime,QQQ,long,2021-06-02T14:06:00+00:00,entry,market_pulse_flip
missing_in_runtime,QQQ,long,2021-06-09T13:56:00+00:00,entry,market_pulse_flip
missing_in_runtime,QQQ,long,2021-06-09T13:57:00+00:00,entry,market_pulse_flip
missing_in_runtime,QQQ,long,2021-06-18T13:56:00+00:00,entry,market_pulse_flip
missing_in_runtime,QQQ,long,2021-06-30T14:02:00+00:00,entry,market_pulse_flip
missing_in_runtime,QQQ,long,2021-07-07T14:10:00+00:00,entry,market_pulse_flip
missing_in_runtime,QQQ,long,2021-06-01T13:59:00+00:00,entry,vwap_return
missing_in_runtime,QQQ,long,2021-06-01T14:00:00+00:00,entry,vwap_return
missing_in_runtime,QQQ,long,2021-06-02T14:06:00+00:00,entry,vwap_return
missing_in_runtime,QQQ,long,2021-06-09T13:56:00+00:00,entry,vwap_return
missing_in_runtime,QQQ,long,2021-06-09T13:57:00+00:00,entry,vwap_return
missing_in_runtime,QQQ,long,2021-06-18T13:56:00+00:00,entry,vwap_return
missing_in_runtime,QQQ,long,2021-06-30T14:02:00+00:00,entry,vwap_return
missing_in_runtime,QQQ,long,2021-07-07T14:10:00+00:00,entry,vwap_return
missing_in_runtime,QQQ,long,2021-06-01T13:59:00+00:00,entry,partial_retrace_50
missing_in_runtime,QQQ,long,2021-06-01T14:00:00+00:00,entry,partial_retrace_50
missing_in_runtime,QQQ,long,2021-06-02T14:06:00+00:00,entry,partial_retrace_50
missing_in_runtime,QQQ,long,2021-06-09T13:56:00+00:00,entry,partial_retrace_50
missing_in_runtime,QQQ,long,2021-06-09T13:57:00+00:00,entry,partial_retrace_50
missing_in_runtime,QQQ,long,2021-06-18T13:56:00+00:00,entry,partial_retrace_50
missing_in_runtime,QQQ,long,2021-06-30T14:02:00+00:00,entry,partial_retrace_50
missing_in_runtime,QQQ,long,2021-07-07T14:10:00+00:00,entry,partial_retrace_50
missing_in_runtime,QQQ,long,2021-06-01T13:59:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-01T14:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-02T14:06:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-09T13:56:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-09T13:57:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-18T13:56:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-30T14:02:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-07-07T14:10:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-01T13:59:00+00:00,entry,market_pulse_flip
missing_in_runtime,QQQ,long,2021-06-01T14:00:00+00:00,entry,market_pulse_flip
missing_in_runtime,QQQ,long,2021-06-02T14:06:00+00:00,entry,market_pulse_flip
missing_in_runtime,QQQ,long,2021-06-09T13:56:00+00:00,entry,market_pulse_flip
missing_in_runtime,QQQ,long,2021-06-09T13:57:00+00:00,entry,market_pulse_flip
missing_in_runtime,QQQ,long,2021-06-18T13:56:00+00:00,entry,market_pulse_flip
missing_in_runtime,QQQ,long,2021-06-30T14:02:00+00:00,entry,market_pulse_flip
missing_in_runtime,QQQ,long,2021-07-07T14:10:00+00:00,entry,market_pulse_flip
missing_in_runtime,QQQ,long,2022-04-26T14:07:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2022-05-20T14:15:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2022-05-31T14:14:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2022-08-18T14:05:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2023-02-08T14:59:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2023-02-15T15:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2023-07-20T14:12:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2023-11-08T15:09:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-01T13:59:00+00:00,entry,vwap_return
missing_in_runtime,QQQ,long,2021-06-01T14:00:00+00:00,entry,vwap_return
missing_in_runtime,QQQ,long,2021-06-02T14:06:00+00:00,entry,vwap_return
missing_in_runtime,QQQ,long,2021-06-09T13:56:00+00:00,entry,vwap_return
missing_in_runtime,QQQ,long,2021-06-09T13:57:00+00:00,entry,vwap_return
missing_in_runtime,QQQ,long,2021-06-18T13:56:00+00:00,entry,vwap_return
missing_in_runtime,QQQ,long,2021-06-30T14:02:00+00:00,entry,vwap_return
missing_in_runtime,QQQ,long,2021-07-07T14:10:00+00:00,entry,vwap_return
missing_in_runtime,QQQ,long,2021-06-09T13:56:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-09T13:57:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-07-12T13:44:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-09-14T14:06:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-10-06T14:07:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2022-02-08T15:06:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2022-04-01T13:58:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2022-05-04T14:11:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-05-26T14:09:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-01T13:59:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-01T14:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-03T13:54:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-09T13:56:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-09T13:57:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-18T13:56:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-25T14:04:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-01T13:59:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-01T14:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-09T13:56:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-09T13:57:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-25T14:04:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-25T14:05:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-30T14:02:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-07-07T14:10:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2022-12-13T15:11:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2024-09-19T13:55:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2025-05-29T13:54:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2025-05-29T14:14:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-01T13:59:00+00:00,entry,time_stop
missing_in_runtime,QQQ,long,2021-06-01T14:00:00+00:00,entry,time_stop
missing_in_runtime,QQQ,long,2021-06-02T14:06:00+00:00,entry,time_stop
missing_in_runtime,QQQ,long,2021-06-09T13:56:00+00:00,entry,time_stop
missing_in_runtime,QQQ,long,2021-06-09T13:57:00+00:00,entry,time_stop
missing_in_runtime,QQQ,long,2021-06-18T13:56:00+00:00,entry,time_stop
missing_in_runtime,QQQ,long,2021-06-30T14:02:00+00:00,entry,time_stop
missing_in_runtime,QQQ,long,2021-07-07T14:10:00+00:00,entry,time_stop
missing_in_runtime,QQQ,long,2021-06-01T13:59:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-01T14:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-09T13:56:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-09T13:57:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-07-07T14:10:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-07-07T14:11:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-07-07T14:12:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-07-12T13:44:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2022-02-08T15:06:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2022-04-26T14:07:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2022-05-20T14:15:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2022-05-31T14:14:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2022-08-18T14:05:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2022-09-28T14:14:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2023-02-08T14:59:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2023-02-15T15:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2022-12-13T15:11:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2023-10-04T14:13:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2024-04-15T14:15:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2024-07-11T13:57:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2025-02-20T15:05:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-01T13:59:00+00:00,entry,fixed_1_5r
missing_in_runtime,QQQ,long,2021-06-01T14:00:00+00:00,entry,fixed_1_5r
missing_in_runtime,QQQ,long,2021-06-02T14:06:00+00:00,entry,fixed_1_5r
missing_in_runtime,QQQ,long,2021-06-09T13:56:00+00:00,entry,fixed_1_5r
missing_in_runtime,QQQ,long,2021-06-09T13:57:00+00:00,entry,fixed_1_5r
missing_in_runtime,QQQ,long,2021-06-18T13:56:00+00:00,entry,fixed_1_5r
missing_in_runtime,QQQ,long,2021-06-30T14:02:00+00:00,entry,fixed_1_5r
missing_in_runtime,QQQ,long,2021-07-07T14:10:00+00:00,entry,fixed_1_5r
missing_in_runtime,QQQ,long,2021-06-01T13:59:00+00:00,entry,fixed_2r
missing_in_runtime,QQQ,long,2021-06-01T14:00:00+00:00,entry,fixed_2r
missing_in_runtime,QQQ,long,2021-06-02T14:06:00+00:00,entry,fixed_2r
missing_in_runtime,QQQ,long,2021-06-09T13:56:00+00:00,entry,fixed_2r
missing_in_runtime,QQQ,long,2021-06-09T13:57:00+00:00,entry,fixed_2r
missing_in_runtime,QQQ,long,2021-06-18T13:56:00+00:00,entry,fixed_2r
missing_in_runtime,QQQ,long,2021-06-30T14:02:00+00:00,entry,fixed_2r
missing_in_runtime,QQQ,long,2021-07-07T14:10:00+00:00,entry,fixed_2r
missing_in_runtime,QQQ,long,2025-03-14T14:05:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2025-09-09T13:56:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2025-09-09T13:57:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-01T13:59:00+00:00,entry,fixed_2r
missing_in_runtime,QQQ,long,2021-06-01T14:00:00+00:00,entry,fixed_2r
missing_in_runtime,QQQ,long,2021-06-02T14:06:00+00:00,entry,fixed_2r
missing_in_runtime,QQQ,long,2021-06-09T13:56:00+00:00,entry,fixed_2r
missing_in_runtime,QQQ,long,2021-06-09T13:57:00+00:00,entry,fixed_2r
missing_in_runtime,QQQ,long,2021-06-18T13:56:00+00:00,entry,fixed_2r
missing_in_runtime,QQQ,long,2021-06-30T14:02:00+00:00,entry,fixed_2r
missing_in_runtime,QQQ,long,2021-07-07T14:10:00+00:00,entry,fixed_2r
missing_in_runtime,QQQ,long,2021-06-01T13:59:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-01T14:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-09T13:56:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-09T13:57:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-18T13:56:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-07-08T13:51:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-07-12T13:44:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-08-25T13:56:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-07-08T13:51:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-07-08T13:52:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-07-19T14:06:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-08-17T14:14:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-09-20T13:45:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-09-20T13:58:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-09-28T13:54:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-09-28T13:56:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2023-11-08T15:08:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2024-04-15T14:15:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2024-10-23T14:11:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2025-03-11T14:09:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2025-05-20T13:52:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2025-06-11T13:51:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-03T13:54:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-03T13:55:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-03T13:56:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-06-03T13:57:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-07-08T13:51:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-07-08T13:52:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-07-19T14:06:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-08-17T13:36:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,long,2021-07-12T13:44:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-03T14:15:00+00:00,entry,market_pulse_flip
missing_in_runtime,QQQ,short,2021-06-11T13:55:00+00:00,entry,market_pulse_flip
missing_in_runtime,QQQ,short,2021-06-22T14:11:00+00:00,entry,market_pulse_flip
missing_in_runtime,QQQ,short,2021-07-19T13:49:00+00:00,entry,market_pulse_flip
missing_in_runtime,QQQ,short,2021-08-18T14:00:00+00:00,entry,market_pulse_flip
missing_in_runtime,QQQ,short,2021-08-23T14:10:00+00:00,entry,market_pulse_flip
missing_in_runtime,QQQ,short,2021-08-24T14:14:00+00:00,entry,market_pulse_flip
missing_in_runtime,QQQ,short,2021-08-26T14:11:00+00:00,entry,market_pulse_flip
missing_in_runtime,QQQ,short,2021-06-03T14:15:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-11T13:55:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-22T14:11:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-07-19T13:49:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-18T14:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-30T14:10:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-09-24T14:05:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-10-28T14:12:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-03T14:15:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-11T13:55:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-22T14:11:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-07-19T13:49:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-18T14:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-30T14:10:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-09-24T14:05:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-10-28T14:12:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-03T14:15:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-11T13:55:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-22T14:11:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-07-19T13:49:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-18T14:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-23T14:10:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-24T14:14:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-26T14:11:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-03T14:15:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-06-22T14:11:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-18T14:00:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-23T14:10:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-24T14:14:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-08-30T14:10:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-09-24T14:05:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-10-28T14:12:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-05-14T14:05:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-05-14T14:06:00+00:00,entry,fixed_1r
missing_in_runtime,QQQ,short,2021-05-14T14:07:00+00:00,entry,fixed_1r
